Name,Market Cap (Millions),Shares Outstanding (Millions),Float Shares,Regular Market Price,Regular Market Change,Regular Market Change (%),Enterprise to Revenue,Enterprise to EBITDA,Book Value,Beta,P/E Ratio,P/B Ratio,Payout Ratio,Total Revenue,Gross Profits,EBITDA,Operating Margins,Profit Margins,Price to Sales (TTM),Forward EPS,Trailing EPS,Operating Cash Flow,Free Cash Flow,Total Cash,Total Debt,Total Cash Per Share,Debt to Equity Ratio,Quick Ratio,Current Ratio,50 Day Average,200 Day Average,52 Week Change,52 Week High,52 Week Low,Revenue Growth,ICB Industry,Valuation Label
getbusy plc,8.851299292270802e-06,0.0007066700924695181,0.0004216165550015384,0.0024632077924577984,0.4268811105345219,0.4986194364775801,0.13109085614261912,0.886162492083339,1.535365582002003e-05,0.2072492104075801,0.08273487496211154,0.4207703019581822,0.0,1.200676252180708e-07,2.0574522518583255e-06,9.441124669380549e-06,0.9230671970466836,0.11166824585477678,0.132304033153136,0.24207199404354893,0.01456810460207969,0.0003799939931278815,0.0018176866826403151,2.0522745130037093e-08,8.00820106536518e-08,1.1858314384949964e-06,,0.0005048954534806231,0.0005006188204864345,0.002787854687646802,0.003794762194864751,0.0025280986522078328,0.0038451112978663505,0.004638040481330284,0.002573455481256538,Technology,1
valirx plc,6.59265104704869e-07,0.005218702270472291,0.002006458323283311,2.6629981687471966e-05,0.42027936100819663,0.44413402950594644,0.12910122123172482,0.883632233830567,1.5840746777670352e-05,0.19679651075349677,,0.5030883404648067,0.0,4.882312167983033e-08,1.8896888628601886e-06,9.387958462329384e-06,0.9099468673592312,0.11000015679957365,0.13897275464646053,0.23924571880080836,0.014499468066851987,0.00037995211807049844,0.0018174462372579534,7.182051799758227e-09,8.791949425444526e-10,1.546736658906517e-07,9.395848954783293e-05,0.006709119246250991,0.007112424225244239,3.086465916446124e-05,8.476192554092862e-05,0.0005619757452729585,0.00023385686431906262,4.007523457370637e-05,,Health Care,1
sysgroup plc,6.922438539594968e-06,0.0011564359752817717,0.0006051336970706792,0.0011791458197262608,0.42025569799912493,0.4189943890406047,0.13107008848894236,0.8902069336593851,1.8152713717503573e-05,0.21943149345766283,,0.5062669195960604,0.0,1.2159984370389935e-07,1.9768460692845107e-06,9.419503721710965e-06,0.9230597245015411,0.09912866652394664,0.13229530151593666,0.24571880080837546,0.014327876728782734,0.0003799740644491717,0.0018174516416133598,8.81470582132624e-08,2.741308620501944e-07,3.8152837586360754e-06,0.00440583612944947,0.001997118245017634,0.001992847996936384,0.0011229871433712092,0.0016801860058349033,0.0027850179919826426,0.001987443210301633,3.5533374655352986e-05,0.0023570917662151876,Technology,-1
trustpilot group plc,0.00033904727474516036,0.00573285106691447,0.0063215858010797115,0.011561746434345817,0.4197824445616553,0.41785583469675164,0.13121159740732238,0.920947573796047,1.6327837735320673e-05,0.2589111144533013,0.7767578525144252,0.6615793993629401,0.0,7.492610415651501e-07,3.3911022058591335e-06,9.488224076281477e-06,0.9230646485510767,0.11117974256540725,0.13241172145913482,0.24211757912810927,0.014550945468272763,0.0003803755965076301,0.0018195675062620028,6.122754307107624e-07,1.0400832197620605e-06,4.3050837006231395e-06,0.009917318571773767,0.0010472301884693431,0.0011798772628131141,0.013965259604763108,0.017113865597782295,0.004324553564608151,0.01891577071247589,0.01906512492786458,0.0030774556645293324,Technology,-2
quilter plc,0.0007062374212927457,0.019354070098894834,0.022499576553315345,0.007133024819326371,0.4221487478351283,0.4264266907213031,0.13105517637671585,0.8847672212052805,2.290699588161165e-05,0.2567303353887803,,0.5111222934331494,0.024073334999999998,1.8159547030400463e-05,1.3568503834467365e-05,1.0776754328133231e-05,0.9230622724337073,0.109751319225955,0.13227826326907613,0.25381775083192776,0.014482308933045062,0.000442772768055507,0.0017532711581737296,1.4061027406718442e-05,1.4226455380978196e-05,3.0367596403197952e-05,0.0039421714092895115,3.636958775072285e-05,0.0012622440345598138,0.008082536668756959,0.009604894110299486,0.004607093200222946,0.00885819870036494,0.01138136661893261,0.0017258188093886577,Financials,-1
james fisher and sons plc,5.5470736504814997e-05,0.000701962304297516,0.0006786937344473246,0.015461117891830398,0.4226220012725979,0.4232698421054359,0.13107438255267254,0.8847315238310706,4.151249837664933e-05,0.21995788840427133,0.011529156851432918,0.50748023183408,0.0,1.5035678547594042e-06,3.0531319425071987e-06,1.012124711868733e-05,0.9230679265561423,0.11421843220620495,0.13227801410246715,0.27337375210831016,0.016078108377089128,0.0003806487084344162,0.00182346874144402,7.651891110955928e-07,1.0046464127221693e-05,4.4133552667465956e-05,0.02083917595136545,0.0010236969258071106,0.0012590349395566955,0.017463761786401716,0.02173914002219111,0.0041117154605500575,0.019412893158443915,0.028533567016478936,0.002252728091901124,Unknown,1
rainbow rare earths limited,2.9516671365710357e-05,0.008973487571393723,0.006695316588583931,0.0006440304624558636,0.42094192585378,0.44937147885219386,,0.8792329461704873,1.5813305033577376e-05,0.3237328921642353,,0.5374177476131979,0.0,,,9.363340511420167e-06,0.9230634188061807,0.11000015679957365,,0.2414186078315175,0.014516627200658914,0.0003799400555768442,0.0018168429041498337,5.395319446994606e-08,2.5400689425673797e-08,2.3201049883597756e-07,0.0007136760053915831,0.004832876395816642,0.004829687979692846,0.0005773142198077395,0.0007423612354862567,0.0038562907749772873,0.0006792262472278882,0.0009083719836706777,,Basic Materials,-1
inspired plc,4.057112526919179e-05,0.002225625218269621,0.0006136261523577259,0.003567817441239682,0.41925203387315807,0.4112112118076177,0.1311075249172807,0.8851825873409546,1.9812939235128616e-05,0.23417055196270117,0.02662161741782848,0.5099236523166678,0.005638333666666666,3.605228932782678e-07,2.499421532280693e-06,9.681342434817411e-06,0.9230709200810482,0.11409401341939562,0.13230564514364934,0.2631626931667958,0.014688218538728167,0.000380199032523267,0.0018175976115475262,4.6034989262511433e-08,3.454545494456658e-06,1.2631682714403223e-06,0.021035058976314084,0.0018077824499624002,0.0018270447551086118,0.0033025282247906894,0.0036212052773612413,0.0032946658612665724,0.005022506564632721,0.003633487934682711,0.0022934553794383195,Industrials,0
arc minerals limited,8.143659578866313e-06,0.02018772550720778,0.023876068764872214,7.927673745418244e-05,0.4203491669736945,0.45265597097133015,,0.8791894473833707,1.570353805720547e-05,0.19897728981801777,,0.5140018472159879,0.0,,,9.40058033457408e-06,0.9230634188061807,0.11000015679957365,,,0.014533786334465839,0.00037993038571624687,0.0018173770392912465,2.1330544091782102e-08,5.380186762260845e-09,5.155788863021724e-08,0.0001511506136204269,0.0027138130624583486,0.0027095458809661085,8.367047252703023e-05,0.00010442296833280555,0.0031374134438947048,0.00011930938703232552,0.00011221065680637785,,Basic Materials,-1
nan,3.729768566452903e-06,0.0020161237653562457,0.0015636209390363063,0.00036677676608364024,0.41907254636238844,0.33519550997550057,,,1.5936792881995768e-05,,,0.5136044567833586,0.0,,,,0.9230634188061807,0.11000015679957365,,,0.014516627200658914,0.00037995944568814814,0.0018174583599021646,4.331184570099899e-08,0.0,8.764841067136931e-07,,0.012746470812870983,0.012742246559047883,0.00045320651284149296,0.0006612002649527517,0.0023110569689706517,0.0009147053005811623,0.0007480710453758523,,Unknown,0
sivota plc,1.5730597547736483e-07,0.0001754442231111812,6.393400150504e-05,0.00023574949936708847,0.43090406272975323,0.4189943890406047,0.13105443467479883,0.8835554017337577,1.551144584855464e-05,0.15588810347420667,,0.4846619281875774,0.0,6.747696773159615e-08,1.9005702600962007e-06,9.34347972199817e-06,0.9230138397507316,0.03833054504983348,0.13226996705660168,0.2579963835832915,0.013813102714574971,0.00037994500008063404,,1.259846811502188e-09,0.0,2.835683874661948e-07,,0.00044713199058241614,0.0004428551104303075,6.924485187442064e-05,0.0001654043995550867,4.309319382035659e-06,0.001568813782118035,3.2060187658965095e-06,,Technology,2
kelso group holdings plc,2.5390967244846497e-06,0.005235723803477056,0.0039038944693603915,9.424005131321265e-05,0.41990075227147367,0.32230331565650405,0.13190969505901604,,1.580644459755413e-05,0.3063618589261543,,0.507246408299769,0.0,4.846767690427727e-08,1.8887658984495e-06,,0.923095649614347,0.11000015679957365,0.12986309748092112,,0.014533786334465839,0.0003799728494846047,0.0018175186106025613,9.342353889299914e-08,5.1473953929195226e-08,7.218104408230414e-07,0.0022439738395054185,0.008649543722127792,0.008651720128406587,0.00012343318940033637,0.0002121288362153028,0.0026565686543372907,0.00022082702336684813,0.000174193686280377,0.0018021824735208994,Consumer Discretionary,-1
westminster group plc,3.1511792694119016e-06,0.006292125483733446,0.005522964427956969,9.948114198187471e-05,0.420374013049216,0.4529668757142886,,,1.570353805720547e-05,0.286208452398857,,0.517103956269374,0.0,7.136236470901265e-08,1.917069437602884e-06,9.389039253444612e-06,0.9230519088896824,0.0993264596951641,0.1323091527281514,0.24267979517102,0.014533786334465839,0.00037995298980980093,,,1.1707079464419512e-07,,0.01636307521234108,0.0009702122379384007,0.0010910923010601778,8.981196432835125e-05,0.0001331195266538888,0.0028129476100327137,0.00016640519770298035,0.0001015239275867228,0.0032098193490252176,Industrials,-1
fidelity special values ord,0.000400251039149566,0.004503542266848644,,0.01737411598589205,0.4273546078195438,0.4304736877148633,,,3.9845412423001046e-05,,0.01690447029927713,0.5086197318386426,,,,,,,,,,,,,,,,,,0.017850427906987126,0.021122706746718765,,0.017715350827159422,0.03013657639942719,,Unknown,1
cambridge cognition holdings plc,5.610672245282011e-06,0.0005836360844387092,0.00048683547668914434,0.001897175241332964,0.42072896045221003,0.4259776557154895,0.1310930031744842,0.8891856577879496,1.6060280730414157e-05,0.2398856970973079,,0.5447934740682191,0.0,9.226168193728671e-08,1.9820337691180546e-06,9.422390111480953e-06,0.9230564312863958,0.10598446069967034,0.13230564444225318,0.24606828645667136,0.014465149799238138,0.0003799316732047683,0.001817271168105216,3.048264002100307e-08,1.2177845806117337e-07,2.113873433838907e-06,0.018895052248069203,0.0006717676796309985,0.0006878160290016612,0.0021469363145510964,0.0024954836089484053,0.0026389092093322105,0.00277237338814588,0.0028212965139889283,0.0023621826771573367,Health Care,-1
ceres power holdings plc,4.333149640189832e-05,0.002701269465538924,0.0021316447568110754,0.003139313729805874,0.4206106471105899,0.4221500273073319,0.13106317895003114,0.8834194680240179,2.1088980335451996e-05,0.33223041058805836,,0.5072783322708908,0.0,2.2126051896977454e-07,2.240981349342161e-06,9.094865799403283e-06,0.9230211286532185,0.08824800435057406,0.13234199548959766,0.2229566485845831,0.014276399327361957,0.0003794811891891216,0.001814293530070035,9.095720793679294e-07,1.1500149204332556e-07,1.363706154269246e-05,0.0002900457720824408,0.006146460329872161,0.0063860990562051596,0.003648809217226069,0.010511413242530594,0.0013036371131963072,0.016325501125589875,0.0047021608566482145,0.005582183848066854,Energy,-1
hill & smith plc,0.0005342179302748725,0.0011194093676867541,0.0014125124316131461,0.09329131432146211,0.4391861241869086,0.42466925698226216,0.13112068036707217,0.8857572914250889,5.62487149545774e-05,0.28019251015190255,0.0666650233455359,0.523594151742862,0.007898333333333334,2.890873809240575e-06,4.879762170574543e-06,1.1627834676199823e-05,0.9230724472630972,0.11356324008341993,0.13232293479551685,0.43567184817127835,0.016146744912316827,0.0003817403343403767,0.0018273678779694633,4.882294670687315e-07,7.52708821066301e-06,1.7632797911534296e-05,0.006242520342523631,0.0014045079034323263,0.0022378089155077377,0.09957468096040412,0.1308454796173159,0.0034738465829479,0.12192477438490255,0.1564501891551072,0.0026905464329259753,Basic Materials,-1
baillie gifford shin nippon ord,0.0001149628666821149,0.0037495855161247147,,0.005995708144226702,0.42688135426375906,0.4505316366523586,,,2.5205241949398383e-05,,,0.507758147384168,,,,,,,,,,,,,,,,,,0.006154714130225703,0.007548212273343439,,0.007216124768314776,0.009769059781563255,,Unknown,0
gs chain plc,9.174597612886708e-07,0.00557610093112764,,3.396750862359887e-05,0.4203740131627986,0.5237429988705881,,,,,,,,,,,0.9230634188061807,0.11000015679957365,,,0.014533786334465839,,,,,,,,,5.2049776443601e-05,6.270663710580922e-05,0.002516650830235901,9.262176098562114e-05,5.450231902024067e-07,,Financials,1
agronomics limited,2.2494596375767402e-05,0.01407206303592401,0.014815100906999293,0.00030231135085909675,0.4206579697449196,0.45715282717459954,0.13130216311508558,,1.6663999100459628e-05,0.3009475109038954,,0.5046192588453228,0.0,0.0,1.7611947169349144e-06,,0.9231264636527406,0.11000015679957365,0.13212800137667882,,0.014499468066851987,0.00037981483618272627,0.001816377052047587,1.3384735594902602e-06,0.0,3.841062702951184e-06,,1.0,0.9999999999999999,0.0003622243051516093,0.0003410110712243878,0.002487021095589444,0.0004672950992099416,0.0003633487934682711,,Health Care,0
